Date,Open,High,Low,Close,Volume
2016-12-09,730.17,737.25,726.17,734.11,5463.78
2016-12-10,734.11,738.59,732.28,736.74,3750.67
2016-12-11,736.74,749.58,736.02,740.66,6689.98
2016-12-12,740.66,745.39,731.78,739.27,6912.45
2016-12-13,739.27,745.74,728.85,740.04,7523.48
2016-12-14,740.04,741.15,731.87,739.26,6264.59
2016-12-15,739.26,750.74,738.21,747.91,7693.34
2016-12-16,747.91,756.11,745.98,752.86,5831.07
2016-12-17,752.86,762.23,751.96,760.05,5073.13
2016-12-18,760.05,761.22,752.7,759.18,2752.89
2016-12-19,759.18,765.36,757.35,764.64,5695.75
2016-12-20,764.64,777.17,761.77,776.29,9060.95
2016-12-21,776.29,799.44,773.81,796.26,16542.26
2016-12-22,796.26,840.06,795.29,825.53,18358.67
2016-12-23,825.53,887.4,824.75,881.88,22586.44
2016-12-24,881.88,888.1,846.37,855.02,8741.59
2016-12-25,855.02,861.38,811.76,858.6,10167.56
2016-12-26,858.6,873.82,849.61,863.07,6179.67
2016-12-27,863.07,900.26,856.56,888.46,10142.91
2016-12-28,888.46,939.56,887.47,936.44,18058.56
2016-12-29,936.44,940.58,907.56,930.84,10956.84
2016-12-30,930.84,931.57,880.38,913.45,13658
2016-12-31,913.45,919.59,895.8,913.7,4596.31
2017-01-01,913.7,953.44,908.64,946.47,8156.02
2017-01-02,946.47,984.36,944.35,973.48,15864
2017-01-03,973.48,991.49,960.64,990.37,11130.02
2017-01-04,990.37,1086.8,985.99,1073.81,33841.56
2017-01-05,1073.81,1088.26,887.04,941.38,57597.09
2017-01-06,941.38,975.78,829.3,846.85,40354.86
2017-01-07,846.85,861.88,773.32,854.12,28968.35
2017-01-08,854.12,890.93,844.85,866.14,16472.26
2017-01-09,866.14,868.87,831.99,859.78,12374.58
2017-01-10,859.78,873.09,853.27,866.43,8551.89
2017-01-11,866.43,874.86,736.75,750.87,41574.06
2017-01-12,750.87,789.58,713.08,771.5,25932.49
2017-01-13,771.5,790.1,736.32,781.57,16454.33
2017-01-14,781.57,796.25,764.38,770.39,7765.49
2017-01-15,770.39,782.89,764.98,777.51,4561.75
2017-01-16,777.51,797.47,771.02,789.56,9420.82
2017-01-17,789.56,859.37,788.84,855.16,16955.15
2017-01-18,855.16,859.87,803.57,827.91,15093.84
2017-01-19,827.91,855.22,827.23,843.65,10748.37
2017-01-20,843.65,849.98,831.18,841.11,6471.47
2017-01-21,841.11,871.47,838.86,864.59,6788.53
2017-01-22,864.59,879.98,837.63,862.01,10598.67
2017-01-23,862.01,873.07,853.37,862.57,5804.51
2017-01-24,862.57,865.81,831.48,838.05,13145.93
2017-01-25,838.05,845.08,830.09,836.72,6421.52
2017-01-26,836.72,863.33,834.38,859.85,6882.13
2017-01-27,859.85,869.72,852.68,860.77,5663.98
2017-01-28,860.77,866.1,858.89,861.51,2443.03
2017-01-29,861.51,864.26,853.88,856.49,2805.7
2017-01-30,856.49,866.66,849.83,861.99,6135.92
2017-01-31,861.99,901.77,859.42,900.53,11437.87
2017-02-01,900.53,919.8,895.89,918.95,10126
2017-02-02,918.95,942.85,908.44,938.11,9709.43
2017-02-03,938.11,956.8,924.46,942.19,13153.95
2017-02-04,942.19,967.01,933.18,959.79,8127.14
2017-02-05,959.79,961.15,935.41,943.85,6311.2
2017-02-06,943.85,959.84,940.34,953.77,6129.54
2017-02-07,953.77,990.02,952.71,987.91,10558.22
2017-02-08,987.91,1000.42,962.04,990.85,14028.92
2017-02-09,990.85,1007.19,854.43,921.34,32128.72
2017-02-10,921.34,949.11,887.66,940.8,15053.89
2017-02-11,940.8,957.13,934.46,950.4,5442.29
2017-02-12,950.4,953.59,940.81,945.91,3606.06
2017-02-13,945.91,950.53,919.25,944.51,7576.12
2017-02-14,944.51,964.4,936.32,957.38,9596.38
2017-02-15,957.38,965.24,951.81,958.91,5462.72
2017-02-16,958.91,987.9,958.28,979.32,8093.47
2017-02-17,979.32,1000.86,974.33,993,8850.15
2017-02-18,993,1005.7,989.61,998.12,6976.37
2017-02-19,998.12,1000.47,979.26,991.58,4571.38
2017-02-20,991.58,1025.06,985.82,1019.55,8459.24
2017-02-21,1019.55,1065.09,1015.47,1063.66,15369.54
2017-02-22,1063.66,1074.77,1046.71,1065.55,10775.03
2017-02-23,1065.55,1124.42,1062.69,1113.34,14294.88
2017-02-24,1113.34,1147.65,1061.74,1119.65,23348.26
2017-02-25,1119.65,1123.22,1071.54,1090.37,10874.13
2017-02-26,1090.37,1119.26,1072.86,1110.13,7744.11
2017-02-27,1110.13,1127.46,1104.53,1124.17,7910.14
2017-02-28,1124.17,1135.33,1111,1119.77,10064.68
2017-03-01,1119.77,1165.39,1116.33,1156.18,11202.51
2017-03-02,1156.18,1203.88,1142.02,1193.46,14206.17
2017-03-03,1193.46,1226.39,1182.7,1210.2,14655.05
2017-03-04,1210.2,1212.06,1158.46,1189.72,9404.72
2017-03-05,1189.72,1198.89,1169.3,1192.98,5180.03
2017-03-06,1192.98,1214.6,1185.21,1209.1,7115.43
2017-03-07,1209.1,1210.94,1128.18,1167.45,19859.77
2017-03-08,1167.45,1176.1,1069.41,1073.95,25611.83
2017-03-09,1073.95,1139.75,1066.04,1127.61,16440.26
2017-03-10,1127.61,1236.06,956.68,1045.9,42533.69
2017-03-11,1045.9,1131.79,1036.08,1105.85,16516.53
2017-03-12,1105.85,1159.91,1101.58,1148.07,10371.66
2017-03-13,1148.07,1165.51,1128.75,1157.07,15294.19
2017-03-14,1157.07,1179.53,1143.27,1166.83,10155.68
2017-03-15,1166.83,1181.56,1160.1,1169.9,9962.97
2017-03-16,1169.9,1171.32,1019.52,1078.74,30761.94
2017-03-17,1078.74,1081.69,982.31,994.87,37840.29
2017-03-18,994.87,1021.27,854.74,883.13,47092.87
2017-03-19,883.13,988.53,880.05,944.86,24522.77
2017-03-20,944.86,979.64,929.99,959.48,18620.39
2017-03-21,959.48,1032.09,956.54,1024.58,21069.67
2017-03-22,1024.58,1028.32,912.7,957.05,27300.92
2017-03-23,957.05,978.25,937.22,952.73,12282.03
2017-03-24,952.73,955.81,846.54,858.4,28218.32
2017-03-25,858.4,888.56,817.32,878.53,27030.4
2017-03-26,878.53,923.04,862.77,884.57,16535.58
2017-03-27,884.57,958.28,875.85,953.97,17707.18
2017-03-28,953.97,977.04,934.09,959.37,18112.49
2017-03-29,959.37,974.78,920.7,960.89,15246.74
2017-03-30,960.89,970.83,943.92,963.7,12384.56
2017-03-31,963.7,1012.98,963.78,1006.92,17936.34
2017-04-01,1006.92,1034.13,994.9,1018.38,10478.22
2017-04-02,1018.38,1039.13,1005.02,1028.39,10959.66
2017-04-03,1028.39,1083.67,1026.09,1073.27,16688.87
2017-04-04,1073.27,1089.25,1050.91,1065.98,13753.22
2017-04-05,1065.98,1070.67,1041.16,1060.21,11582.52
2017-04-06,1060.21,1139.31,1059.89,1127.15,18694.41
2017-04-07,1127.15,1138.8,1105.63,1123.86,12012.18
2017-04-08,1123.86,1130.47,1098.59,1113.81,6686.45
2017-04-09,1113.81,1142.69,1106.02,1131.66,8166.85
2017-04-10,1131.66,1145.95,1127.86,1134.48,7517.78
2017-04-11,1134.48,1159.23,1126.87,1150.08,8009.46
2017-04-12,1150.08,1155.2,1133.98,1138.22,8205.99
2017-04-13,1138.22,1142.08,1080.82,1103.49,16030.62
2017-04-14,1103.49,1121.68,1093.31,1111.42,8240.6
2017-04-15,1111.42,1121.65,1092.72,1098.7,5689.7
2017-04-16,1098.7,1115.87,1084.42,1109.93,3858.82
2017-04-17,1109.93,1128.9,1104.61,1116.08,6544.58
2017-04-18,1116.08,1134.37,1111.82,1121.99,7424.79
2017-04-19,1121.99,1131.35,1115.12,1127.57,8194.86
2017-04-20,1127.57,1157.66,1120.22,1152.22,12020.2
2017-04-21,1152.22,1170.79,1147.78,1158.34,8992.29
2017-04-22,1158.34,1158.9,1124.2,1150,7233.01
2017-04-23,1150,1157.68,1139.18,1143.71,6636.37
2017-04-24,1143.71,1159.53,1141.14,1155.5,7229.34
2017-04-25,1155.5,1174.31,1152.54,1168.51,9008.85
2017-04-26,1168.51,1200.15,1161.89,1182.07,11971.66
2017-04-27,1182.07,1225.51,1175.22,1214.77,14070.86
2017-04-28,1214.77,1227.3,1181.39,1213.03,15887.04
2017-04-29,1213.03,1222.72,1202.72,1214.95,8128.69
2017-04-30,1214.95,1227.53,1196.23,1226.32,9365.98
2017-05-01,1226.32,1292.76,1218.57,1258.54,18245.29
2017-05-02,1258.54,1340.06,1252.81,1317.71,19006.07
2017-05-03,1317.71,1384.75,1239.36,1376.41,17198.01
2017-05-04,1376.41,1478.12,1298,1385.32,35398.43
2017-05-05,1385.32,1450.96,1356.12,1378.04,26113.11
2017-05-06,1378.04,1415.21,1375.93,1407.38,10009.06
2017-05-07,1407.38,1423.71,1387.89,1418.82,12204.91
2017-05-08,1418.82,1514.47,1415.2,1513.65,24107.23
2017-05-09,1513.65,1617.8,1494.8,1572.26,30917.96
2017-05-10,1572.26,1646.67,1543.33,1634.72,20855.44
2017-05-11,1634.72,1731.55,1610.17,1690.57,24404.53
2017-05-12,1690.57,1696.39,1506.63,1557.8,30938.91
2017-05-13,1557.8,1642.82,1480.31,1637.8,20070.81
2017-05-14,1637.8,1668.38,1609.19,1641.25,12306.61
2017-05-15,1641.25,1647.3,1551.2,1598.45,19755.37
2017-05-16,1598.45,1626.28,1557.21,1604.2,17382
2017-05-17,1604.2,1683.46,1593.17,1648.68,20965.99
2017-05-18,1648.68,1706.43,1636.1,1704.02,18185.55
2017-05-19,1704.02,1757.56,1682.06,1751.84,21100.83
2017-05-20,1751.84,1810.03,1737.67,1805.73,14455.39
2017-05-21,1805.73,1850.5,1774.43,1803.6,15902.81
2017-05-22,1803.6,2029.2,1764.22,1858.53,38626.32
2017-05-23,1858.53,2091.11,1825.78,1995.49,25572.55
2017-05-24,1995.49,2226.53,1965.07,2124.19,37022.61
2017-05-25,2124.19,2420.8,1943.32,1998.17,52031.58
2017-05-26,1993.55,2292.89,1836.32,1986.17,47552.91
2017-05-27,1986.17,2046.16,1657.04,1800.97,46047.52
2017-05-28,1800.97,2045.45,1799.02,1902.86,27625.06
2017-05-29,1902.86,2096.59,1864.78,2043.19,28774.2
2017-05-30,2043.19,2084.21,1904.42,1923.75,31468.8
2017-05-31,1923.75,2081.13,1906.25,2051.72,27754.66
2017-06-01,2051.72,2180.63,2051.72,2132.19,26501.2
2017-06-02,2132.19,2223.6,2104.91,2220.76,17274.27
2017-06-03,2220.76,2302.94,2182.5,2269.98,14993.89
2017-06-04,2269.98,2285.18,2216.73,2246.48,13147.37
2017-06-05,2246.48,2392.58,2246.3,2392.58,16270.09
2017-06-06,2392.58,2604.78,2388.83,2553.86,42470.9
2017-06-07,2553.86,2565.69,2367.84,2411.65,25393.71
2017-06-08,2411.65,2510.08,2361.71,2506.41,19154.83
2017-06-09,2506.41,2562.95,2499.59,2534.67,13528.39
2017-06-10,2534.67,2615.34,2498.86,2522.92,18445.58
2017-06-11,2522.92,2617.73,2512.84,2607.78,16205.53
2017-06-12,2607.78,2624.13,2231.44,2337.44,37596.65
2017-06-13,2337.44,2468.9,2319.95,2405.65,24072.1
2017-06-14,2405.65,2479.43,2112.74,2206.71,30932.78
2017-06-15,2206.71,2245.15,1921.82,2166.59,51461.35
2017-06-16,2166.59,2458.9,2081.59,2218.27,23266.73
2017-06-17,2218.27,2385.18,2163.6,2356.5,15813.61
2017-06-18,2356.5,2372.19,2194.1,2231.08,15891.33
2017-06-19,2231.08,2309.55,2208.9,2293.28,18562.57
2017-06-20,2293.28,2484.85,2293.28,2440.94,25324.47
2017-06-21,2440.94,2480.4,2333.07,2365.3,20314.21
2017-06-22,2365.3,2435.82,2327.37,2399.69,15090.32
2017-06-23,2399.69,2440.4,2388.02,2404.03,9465.24
2017-06-24,2404.03,2428.7,2241.44,2288.28,13643.6
2017-06-25,2288.28,2343.77,2156.25,2224.37,15718.09
2017-06-26,2224.37,2264.05,1987.12,2142.36,33683.39
2017-06-27,2142.36,2226.89,2008.21,2226.8,31074.29
2017-06-28,2226.8,2279.83,2153,2248.93,18226.25
2017-06-29,2248.93,2269.45,2195.45,2217.44,11054.51
2017-06-30,2217.44,2241.8,2136.3,2147.76,11652.18
2017-07-01,2147.76,2204.85,2082.2,2109.41,11386.57
2017-07-02,2109.41,2220.28,2075.87,2201.95,12007.5
2017-07-03,2201.95,2278.83,2172.86,2249.87,14918.09
2017-07-04,2249.87,2324.15,2249.59,2292.74,14540.78
2017-07-05,2292.74,2309.76,2233.4,2296.27,12136.86
2017-07-06,2296.27,2302.25,2272.24,2288.03,8018.6
2017-07-07,2288.03,2291.17,2180.83,2203.83,11913.67
2017-07-08,2203.83,2246.99,2181.54,2244.06,8867.68
2017-07-09,2244.06,2251.61,2206.46,2206.51,5859.08
2017-07-10,2206.51,2231.64,2002.19,2052.97,21884.89
2017-07-11,2052.97,2108.68,1977.39,2022.15,23337.53
2017-07-12,2022.15,2118.92,1973.08,2090.75,19076.13
2017-07-13,2090.75,2114.76,2034.55,2053.46,12456.99
2017-07-14,2053.46,2065.31,1879.16,1940.75,20400.38
2017-07-15,1940.75,1943.13,1722.71,1725.15,26769.5
2017-07-16,1725.15,1781.59,1607.03,1670.64,30145.57
2017-07-17,1670.64,1938.62,1670.22,1934.48,29421.91
2017-07-18,1934.48,2090.18,1876.67,2011.31,28045.97
2017-07-19,2011.31,2089.47,1934.25,1968.05,20872.43
2017-07-20,1968.05,2493.66,1966.59,2436.04,34018.06
2017-07-21,2436.04,2449.04,2254.1,2295.68,26115.44
2017-07-22,2295.68,2464.92,2280.43,2424.4,15353.92
2017-07-23,2424.4,2438.34,2299.92,2363.29,15794.53
2017-07-24,2363.29,2406.53,2327.38,2378.55,11728.18
2017-07-25,2378.55,2389.3,2127.87,2214.34,25966.2
2017-07-26,2214.34,2244.49,2118.47,2184.32,16464.92
2017-07-27,2184.32,2312.65,2164.93,2294.55,13648.84
2017-07-28,2294.55,2413.08,2286.85,2381.08,19738.68
2017-07-29,2381.08,2388.12,2292.45,2318.37,13104.73
2017-07-30,2318.37,2376.41,2280.38,2369.13,10860.95
2017-07-31,2369.13,2478.71,2343.11,2467.06,17076.56
2017-08-01,2467.06,2495.1,2234.96,2328.56,25834.8
2017-08-02,2328.56,2343.37,2251.94,2283.06,14710.56
2017-08-03,2283.06,2382.04,2283.02,2373.92,12854.37
2017-08-04,2373.92,2444.58,2352.21,2431.35,13339.74
2017-08-05,2431.35,2799.05,2428.9,2759.23,25621.08
2017-08-06,2759.23,2783.35,2673.71,2734.11,10973.11
2017-08-07,2734.11,2887.4,2711.38,2874.39,16931.51
2017-08-08,2874.39,2965.68,2853.88,2925.29,18316.35
2017-08-09,2925.29,2930.88,2779.06,2869.25,16195.55
2017-08-10,2869.25,3175.48,2844.94,2916.3,13434.16
2017-08-11,2916.3,3153.24,2908.77,3110.91,17586.15
2017-08-12,3110.91,3338.48,3071.44,3289.21,17890.46
2017-08-13,3289.21,3569.8,3235.52,3458.17,24710.76
2017-08-14,3458.17,3713.6,3389.49,3681.48,20621.42
2017-08-15,3681.48,3756.62,3255.26,3546.95,30176.01
2017-08-16,3546.95,3745.98,3363.04,3733.59,19205.09
2017-08-17,3733.59,3846.49,3611.69,3646.62,19478.16
2017-08-18,3646.62,3726.26,3389.02,3530.94,20719.27
2017-08-19,3530.94,3626.97,3387.6,3555.68,12046.71
2017-08-20,3555.68,3566.76,3448.44,3485.58,10312.52
2017-08-21,3485.58,3518.47,3395.02,3406.71,13099.62
2017-08-22,3406.71,3569.56,3088.8,3500.83,22176.96
2017-08-23,3500.83,3653.36,3481.66,3541.95,13579.59
2017-08-24,3541.95,3709.31,3517.35,3686.73,11754.41
2017-08-25,3686.73,3776.41,3628.32,3681.86,11841.87
2017-08-26,3681.86,3695.36,3511.96,3663.49,6657.54
2017-08-27,3663.49,3698.56,3640.42,3644.45,6642.78
2017-08-28,3644.45,3675.51,3532.13,3671.02,12710.43
2017-08-29,3671.02,3866.24,3613.94,3820.26,16857.92
2017-08-30,3820.26,3866.29,3759.11,3839.76,11423.14
2017-08-31,3839.76,4003.55,3836.41,3983.95,12726.58
2017-09-01,3983.95,4157.51,3951.96,4145.42,14593.52
2017-09-02,4145.42,4180.31,3813.49,3893.78,17940.29
2017-09-03,3893.78,4007.03,3759.09,3924.31,12545.59
2017-09-04,3924.31,3933.53,3484.03,3672.46,27250.31
2017-09-05,3672.46,3831.19,3501.84,3780.82,20331.09
2017-09-06,3780.82,4037.92,3769.19,3912.34,16294.03
2017-09-07,3912.34,3949.85,3816.7,3883.01,10746.47
2017-09-08,3883.01,3912.36,3505.74,3662.21,19172.4
2017-09-09,3662.21,3730.73,3527.06,3635.77,8939.71
2017-09-10,3635.77,3651.28,3429.4,3578.29,11326.76
2017-09-11,3578.29,3660.06,3488.86,3544.73,12021.78
2017-09-12,3544.73,3685.73,3463.98,3492.99,15581.02
2017-09-13,3492.99,3503.27,3139.78,3250.09,29298.53
2017-09-14,3250.09,3297.06,2711.92,2735.87,40873.31
2017-09-15,2735.87,3239.88,2496.27,3157.37,55678.42
2017-09-16,3157.37,3293.08,3010.9,3125.83,21963.12
2017-09-17,3125.83,3205.42,2936.5,3112.56,14375.73
2017-09-18,3112.56,3465,3111.6,3454.42,21990.28
2017-09-19,3454.42,3468.23,3230.45,3274.26,16078.46
2017-09-20,3274.26,3379.62,3214.07,3264.22,12849.93
2017-09-21,3264.22,3301.29,3017.38,3045.85,18495.26
2017-09-22,3045.85,3152.84,2961.95,3055.18,15600.14
2017-09-23,3055.18,3214.05,3019.12,3182.26,10677.13
2017-09-24,3182.26,3184.24,3068.65,3093.01,9008.15
2017-09-25,3093.01,3353.5,3092.27,3316.26,14360.2
2017-09-26,3316.26,3371.54,3261.18,3284.23,13993.06
2017-09-27,3284.23,3581.39,3277.92,3570.58,17162.63
2017-09-28,3570.58,3631.63,3498.07,3547.04,14567.11
2017-09-29,3547.04,3571.4,3410.84,3517.27,11184.08
2017-09-30,3517.27,3681.03,3511.04,3666.89,8321.18
2017-10-01,3666.89,3697.9,3593.74,3697.62,8391.42
2017-10-02,3697.62,3796.37,3694.68,3743.93,11674.35
2017-10-03,3743.93,3772.95,3612.35,3678.23,10734.69
2017-10-04,3678.23,3699.87,3560.86,3600.86,8450.98
2017-10-05,3600.86,3719.52,3541.42,3682.08,10300.09
2017-10-06,3682.08,3767.53,3671.25,3707.64,7973.13
2017-10-07,3707.64,3783.43,3678.61,3767.68,4870.43
2017-10-08,3767.68,3896.41,3752.22,3883.93,8602.13
2017-10-09,3883.93,4119.51,3862.91,4046.34,15632.51
2017-10-10,4046.34,4148.81,3994.65,4022.61,11578.61
2017-10-11,4022.61,4102.7,3985.24,4061.99,8104.73
2017-10-12,4061.99,4548.07,4055.6,4546.49,20472.54
2017-10-13,4546.49,4879.31,4498.67,4746.28,24110.3
2017-10-14,4746.28,4887.22,4688.59,4884.29,9626.48
2017-10-15,4884.29,4901.29,4589.93,4780.31,10453.6
2017-10-16,4780.31,4873.56,4709.86,4858.88,8920.34
2017-10-17,4858.88,4864.08,4716.22,4758.56,7830.61
2017-10-18,4758.5,4764.33,4379.68,4754.53,14680.83
2017-10-19,4754.53,4834.85,4703.28,4808.71,9747.99
2017-10-20,4808.71,5152.76,4769.9,5065.72,8328.04
2017-10-21,5053.46,5266.97,5010.34,5127.37,5381.08
2017-10-22,5127.37,5170.01,4901.97,5100.86,6983.7
2017-10-23,5100.86,5154.72,4852.13,5006.49,6483.54
2017-10-24,5007.75,5024.7,4691.69,4754.15,7117.76
2017-10-25,4754.15,4907.24,4626.83,4895.13,6114.54
2017-10-26,4895.11,5131.43,4860.24,5071.09,5786.45
2017-10-27,5071.09,5140.77,4960.18,5004.47,4168.88
2017-10-28,5004.47,5068.26,4943.58,4975.19,2074.92
2017-10-29,4975.19,5385.5,4914.52,5275.75,4905.1
2017-10-30,5275.52,5344.57,5214.47,5288.64,7395.83
2017-10-31,5288.64,5553.02,5243.32,5540.38,13501.92
2017-11-01,5540.13,5871.48,5482.64,5870.89,17842.09
2017-11-02,5870.89,6426.61,5779.65,6077.35,26367.58
2017-11-03,6077.35,6447.05,6014.6,6248.98,18672.7
2017-11-04,6248.98,6449.74,6079.32,6384.05,10641.92
2017-11-05,6383.76,6596.4,6311.05,6415.64,10651.35
2017-11-06,6415.64,6488.95,6018.25,6048.21,20811.34
2017-11-07,6048.21,6303.88,6048.13,6178.49,12417.53
2017-11-08,6178.49,6793.47,6146.56,6479.81,23156.62
2017-11-09,6479.43,6479.77,6166.98,6191.79,16448.17
2017-11-10,6191.79,6316.58,5535.33,5710.94,34710.44
2017-11-11,5706.29,5900.08,5333.42,5487.15,21258.07
2017-11-12,5487.14,5596.99,4726.49,5079.19,35793.47
2017-11-13,5079.02,5923.59,5039.39,5662.26,26947.1
2017-11-14,5662.26,5798.3,5600.88,5680.15,12706.94
2017-11-15,5680.15,6277.95,5672.02,6253.78,20054.45
2017-11-16,6260.94,6739.68,6134.64,6645.07,19673.18
2017-11-17,6645.07,6791.44,6459.06,6560.64,18248.64
2017-11-18,6560.64,6660.92,6359.91,6602.55,9029.68
2017-11-19,6602.48,6820.1,6519.16,6793.29,10326.09
2017-11-20,6793.29,7030.34,6734.93,7001.29,12527.89
2017-11-21,7003.55,7135.03,6727.09,6930.79,17090.71
2017-11-22,6930.9,7104.42,6925.08,7010.18,10211.56
2017-11-23,7010.18,7033.57,6809.29,6811.82,11520.16
2017-11-24,6811.53,7048.46,6705.62,6909.83,11422.97
2017-11-25,6909.08,7275.16,6863.32,7273.52,11936.11
2017-11-26,7273.52,7856.6,7269.75,7699.62,14564.44
2017-11-27,7699.62,8112.41,7685.74,8107.03,19607.6
2017-11-28,8112.41,8405.11,8045,8311.49,17230.58
2017-11-29,8311.49,9598.5,7494.43,8438.79,50970.33
2017-11-30,8435.84,9172.3,7814.97,8564.24,36938.05
2017-12-01,8564.24,9230.02,8047.07,9176.17,24696.38
2017-12-02,9176.17,9430.86,9027.93,9250.96,14619.43
2017-12-03,9250.96,9817.3,9061.56,9513.85,37636.86
2017-12-04,9513.85,9755.44,9337.27,9755.3,15306.81
2017-12-05,9755.3,10009.37,9625.44,9942.29,14469.74
2017-12-06,9942.29,11923.92,9940.02,11795.53,32740.43
2017-12-07,11795.55,15168.29,11567.01,15046.27,70439.26
2017-12-08,15040.07,15510.43,12066,13503.35,89447.97
2017-12-09,13503.35,13808.73,11075.36,12697.71,36600.84
2017-12-10,12681.49,13293.11,11077.08,12669.29,34955.31
2017-12-11,12666.93,14486.1,12628.97,13863.96,24708.21
2017-12-12,13864.55,14796.49,13544.7,14196.48,20321.34
2017-12-13,14196.48,14540.16,13243.52,13651.18,17330.64
2017-12-14,13651.18,14178.7,13462.21,13832.48,11082.87
2017-12-15,13848.25,15106.26,13812.87,14879.76,18351.31
2017-12-16,14879.76,16540.8,14692.99,16376.3,15604.08
2017-12-17,16374.54,16670.94,15760.45,15992.81,14659.01
2017-12-18,15997.25,16153.31,15303.24,15992.44,16310.21
2017-12-19,15987.96,16028.28,14441.04,14992.29,24171.76
2017-12-20,14992.29,15246.45,13311.53,13961.36,36259.55
2017-12-21,13958.65,14694.77,12688.5,13009.24,25395.11
2017-12-22,13009.24,13190.41,9081.46,11867.06,69918.44
2017-12-23,11867.06,13446.04,11655.48,12503.76,25073.2
2017-12-24,12503.76,12503.76,10579.72,11887.31,25311.91
2017-12-25,11874.91,12334.93,11222.66,11733.82,14210
2017-12-26,11758.19,13566.81,11673.14,13259.28,19072.56
2017-12-27,13259.09,13767.71,12413,13087.45,21672.51
2017-12-28,13087.84,13144.4,11619.9,12264.02,25659.53
2017-12-29,12264.02,12739.32,11974.03,12247.68,15911.18
2017-12-30,12247.68,12301.57,10280.61,10654.4,26855.02
2017-12-31,10652.12,12130.19,10515.12,11850.31,14319.03
2018-01-01,11850.31,11870.45,11044.46,11391.39,10153.82
2018-01-02,11391.39,12786.48,10933.6,12319.79,17770.14
2018-01-03,12319.79,12896.88,12319.79,12786.04,14583.33
2018-01-04,12784.73,13047.32,12071.4,12725.41,15010.65
2018-01-05,12724.68,14318.2,12436.04,14183.3,21213.11
2018-01-06,14182.94,14359.21,13578.86,14338.58,15593.9
2018-01-07,14304.14,14312.95,13295.32,13490.26,13905.69
2018-01-08,13490.26,13492.31,11804.45,12618.13,19456.5
2018-01-09,12618.13,12833.99,11997.78,12125.31,15730.55
2018-01-10,12119.98,12427.96,11363.96,12427.96,22050.42
2018-01-11,12427.61,12473.98,10890.76,11144.19,21273.42
2018-01-12,11144.19,11720.5,10769.62,11497.98,10585.73
2018-01-13,11497.98,12034.54,11468.02,11797.41,5817.41
2018-01-14,11797.41,11898.55,10958.26,11300.22,8835.63
2018-01-15,11300.11,11855.76,11111.65,11192.51,15618.54
2018-01-16,11192.51,11217.44,8191.76,9306.21,59819.26
2018-01-17,9306.21,9731.43,7481.25,9206.16,65653.98
2018-01-18,9206.16,10108.77,8859.12,9325.4,39767.67
2018-01-19,9325.4,9918.81,9093.33,9555.89,18523.7
2018-01-20,9558.05,10720.04,9527.14,10538.09,18112.19
2018-01-21,10538.09,10538.69,9191.19,9522.45,22384.38
2018-01-22,9522.45,9826.06,8242.47,8869.76,31415.13
2018-01-23,8869.76,9320.07,8180.73,8838.04,27567.46
2018-01-24,8838.04,9341.48,8561.25,9231.54,19801.1
2018-01-25,9231.54,9441.56,8835.36,9011.81,17329.98
2018-01-26,9011.81,9358.61,8375.63,8976.46,28726.95
2018-01-27,8965.29,9332.25,8781.35,9190.63,17753.2
2018-01-28,9190.87,9576.38,9138.83,9401.97,17686.29
2018-01-29,9401.97,9827.84,8927.5,9030.15,16479.22
2018-01-30,9030.15,9065.4,7939.44,8097.68,36416.8
2018-01-31,8097.68,8307.74,7764.78,8153.29,27533.07
2018-02-01,8153.37,8192.04,6783.45,7179.62,48732.16
2018-02-02,7179.6,7377.44,6003.4,7097.12,71010.77
2018-02-03,7098.78,7639.79,6546.78,7424.29,25802.27
2018-02-04,7424.27,7536.31,6241.62,6544.21,32998.8
2018-02-05,6544.21,6703.11,5255.29,5480.88,72196.81
2018-02-06,5485.21,6442.21,4725.24,6207.05,104667.24
2018-02-07,6206.87,7018.93,5804.86,6177.36,54802.68
2018-02-08,6177.36,7094.4,6169.85,6755.16,33235.28
2018-02-09,6755.16,7157.94,6368.67,7085.01,28986.78
2018-02-10,7084.98,7435.41,6684.93,7004.35,28876.58
2018-02-11,7005.09,7005.09,6424.44,6606.51,19417
2018-02-12,6606.51,7307.67,6601.17,7238.94,23879.32
2018-02-13,7240.61,7280.76,6832.37,6921.73,18834.73
2018-02-14,6921.73,7654.82,6918.79,7634.42,25249.27
2018-02-15,7634.83,8210.35,7545.37,8061.63,32586.08
2018-02-16,8061.18,8250.69,7814.32,8219.99,19451.63
2018-02-17,8219.99,9001.84,8131.03,8970.39,20623.66
2018-02-18,8970.39,9147.6,8230.76,8422.68,24672.11
2018-02-19,8424.77,9085.45,8369.14,9025.14,20213.52
2018-02-20,9025.14,9573.09,9014.88,9127.06,28255.73
2018-02-21,9126.83,9176.02,8314.97,8520.17,33721.02
2018-02-22,8519.99,8943.38,7880.57,7984.35,33038.99
2018-02-23,7984.35,8484.22,7778.14,8271.31,22939.13
2018-02-24,8266.8,8552.9,7621.75,7888.1,21743.06
2018-02-25,7891.32,8039.51,7586.47,7795.73,12830.02
2018-02-26,7797.07,8497.77,7638.43,8371.54,23403.35
2018-02-27,8371.54,8839.67,8228.56,8632,18883.01
2018-02-28,8632,9040.47,8428.48,8449.99,18873.58
2018-03-01,8449.58,9000.7,8375.8,8871.24,16058.25
